order_id,customer_id,market,segment,channel,category,product_name,purchase_order,order_date,quantity,revenue,entry_category
ORD002487,C0651,China,Regular,Boutique,Accessories,Camellia Brooch,3,2023-06-24,1,643.92,Accessories
ORD002485,C0651,China,Regular,Department Store,Accessories,Chain Belt,1,2023-07-06,1,864.12,Accessories
ORD002486,C0651,China,Regular,Boutique,Shoes,Slingback Pumps,2,2024-09-04,1,1099.78,Accessories
ORD002489,C0652,Hong Kong,Regular,Department Store,Skincare,Hydra Beauty Gel Creme,1,2023-04-30,3,297.97,Skincare
ORD002490,C0652,Hong Kong,Regular,Boutique,Accessories,Pearl Earrings,2,2023-08-12,1,483.92,Skincare
ORD002491,C0652,Hong Kong,Regular,Online,Ready-to-Wear,Classic Tweed Jacket,3,2023-09-08,1,2400.0,Skincare
ORD002492,C0652,Hong Kong,Regular,Boutique,Makeup,Rouge Coco Lipstick,4,2024-11-11,1,100.0,Skincare
ORD002494,C0653,Australia,Regular,Department Store,Shoes,Cap Toe Ballerina,2,2023-08-17,1,893.06,Makeup
ORD002493,C0653,Australia,Regular,Online,Makeup,Mascara Volume,1,2024-10-23,1,100.0,Makeup
ORD002495,C0653,Australia,Regular,Boutique,Skincare,Sublimage Creme,3,2024-12-22,1,641.73,Makeup
ORD002498,C0654,Macau,Elite,Boutique,Jewellery,Ultra Bracelet,3,2023-01-09,1,4817.87,Handbags
ORD002496,C0654,Macau,Elite,Department Store,Handbags,22 Bag,1,2023-03-20,1,4878.12,Handbags
ORD002503,C0654,Macau,Elite,Boutique,Fragrance,No.5 EDP 50ml,8,2023-05-29,1,400.0,Handbags
ORD002499,C0654,Macau,Elite,Department Store,Gifting,No.5 Gift Set,4,2023-11-09,2,735.5,Handbags
ORD002501,C0654,Macau,Elite,Boutique,Makeup,CC Cream,6,2024-02-02,2,400.0,Handbags
ORD002502,C0654,Macau,Elite,Department Store,Skincare,Sublimage Eye Cream,7,2024-03-21,1,400.0,Handbags
ORD002500,C0654,Macau,Elite,Online,Skincare,Sublimage Essence,5,2024-05-24,1,471.71,Handbags
ORD002497,C0654,Macau,Elite,Boutique,Accessories,CC Hair Clip,2,2024-12-29,1,400.0,Handbags
ORD002504,C0655,Singapore,Regular,Department Store,Accessories,CC Hair Clip,1,2023-08-11,1,286.52,Accessories
ORD002505,C0655,Singapore,Regular,Online,Home,Porcelain Cup Set,2,2024-08-04,1,435.23,Accessories
ORD002509,C0656,Hong Kong,Regular,Boutique,Ready-to-Wear,Cashmere Cardigan,4,2023-07-21,1,2400.0,Eyewear
ORD002506,C0656,Hong Kong,Regular,Online,Eyewear,Cat Eye,1,2024-02-21,1,525.87,Eyewear
ORD002508,C0656,Hong Kong,Regular,Boutique,Handbags,22 Bag,3,2024-03-18,1,2400.0,Eyewear
ORD002507,C0656,Hong Kong,Regular,Boutique,Accessories,CC Hair Clip,2,2024-06-23,1,281.39,Eyewear
ORD002510,C0656,Hong Kong,Regular,Online,Jewellery,Coco Crush Bracelet,5,2024-10-08,2,2400.0,Eyewear
ORD002511,C0657,China,Regular,Department Store,Skincare,Sublimage Essence,1,2023-12-30,1,476.06,Skincare
ORD002512,C0658,Thailand,New,Online,Fragrance,Coco Mademoiselle 100ml,1,2024-08-01,1,288.58,Fragrance
ORD002515,C0659,Korea,Regular,Boutique,Shoes,Espadrilles,3,2023-07-28,1,668.86,Accessories
ORD002513,C0659,Korea,Regular,Boutique,Accessories,CC Hair Clip,1,2024-04-13,3,870.05,Accessories
ORD002514,C0659,Korea,Regular,Online,Ready-to-Wear,Camellia Brooch Dress,2,2024-07-23,1,2400.0,Accessories
ORD002520,C0660,Vietnam,VIC,Boutique,Accessories,Leather Gloves,5,2023-03-06,2,1060.83,Handbags
ORD002523,C0660,Vietnam,VIC,Boutique,Handbags,22 Bag,8,2023-03-18,1,4781.11,Handbags
ORD002518,C0660,Vietnam,VIC,Boutique,Ready-to-Wear,Tailored Trousers,3,2023-06-08,1,1819.58,Handbags
ORD002522,C0660,Vietnam,VIC,Boutique,Watches,Boy.Friend,7,2023-06-21,1,12185.03,Handbags
ORD002517,C0660,Vietnam,VIC,Boutique,Shoes,Sneakers,2,2024-04-10,2,1482.13,Handbags
ORD002521,C0660,Vietnam,VIC,Online,Handbags,Boy Bag Small,6,2024-05-08,2,11859.09,Handbags
ORD002519,C0660,Vietnam,VIC,Boutique,Home,Porcelain Cup Set,4,2024-07-07,1,1000.0,Handbags
ORD002516,C0660,Vietnam,VIC,Boutique,Handbags,Deauville Tote,1,2024-07-09,2,7803.65,Handbags
ORD002525,C0661,Singapore,VIC,Boutique,Handbags,Deauville Tote,2,2023-11-03,1,3882.15,Jewellery
ORD002527,C0661,Singapore,VIC,Boutique,Handbags,22 Bag,4,2023-12-29,1,4856.04,Jewellery
ORD002524,C0661,Singapore,VIC,Boutique,Jewellery,Ultra Bracelet,1,2024-08-30,2,9737.52,Jewellery
ORD002526,C0661,Singapore,VIC,Boutique,Shoes,Espadrilles,3,2024-12-19,1,1000.0,Jewellery
ORD002533,C0662,Macau,VIC,Boutique,Ready-to-Wear,Camellia Brooch Dress,6,2023-03-19,2,11588.62,Watches
ORD002528,C0662,Macau,VIC,Boutique,Watches,Boy.Friend,1,2023-06-16,1,11727.39,Watches
ORD002530,C0662,Macau,VIC,Boutique,Accessories,Leather Gloves,3,2023-10-02,1,1000.0,Watches
ORD002539,C0662,Macau,VIC,Department Store,Skincare,Sublimage Creme,12,2023-10-05,2,1178.07,Watches
ORD002536,C0662,Macau,VIC,Department Store,Handbags,Coco Handle,9,2023-10-24,1,7420.47,Watches
ORD002537,C0662,Macau,VIC,Boutique,Skincare,Sublimage Eye Cream,10,2023-12-01,4,1314.31,Watches
ORD002531,C0662,Macau,VIC,Boutique,Shoes,Slingback Pumps,4,2024-03-24,1,1131.0,Watches
ORD002538,C0662,Macau,VIC,Boutique,Makeup,Mascara Volume,11,2024-04-14,3,1000.0,Watches
ORD002534,C0662,Macau,VIC,Boutique,Jewellery,Ultra Bracelet,7,2024-04-18,1,4659.0,Watches
ORD002535,C0662,Macau,VIC,Boutique,Skincare,Sublimage Eye Cream,8,2024-07-03,1,1000.0,Watches
ORD002529,C0662,Macau,VIC,Boutique,Handbags,22 Bag,2,2024-10-13,1,4973.59,Watches
ORD002532,C0662,Macau,VIC,Boutique,Handbags,22 Bag,5,2024-12-03,1,4834.07,Watches
ORD002543,C0663,China,Elite,Boutique,Jewellery,No.5 Necklace,4,2023-01-14,2,4514.3,Handbags
ORD002540,C0663,China,Elite,Boutique,Handbags,Deauville Tote,1,2023-07-14,2,7200.0,Handbags
ORD002541,C0663,China,Elite,Department Store,Ready-to-Wear,Camellia Brooch Dress,2,2024-07-07,1,5798.58,Handbags
ORD002542,C0663,China,Elite,Online,Watches,Premiere,3,2024-07-20,1,7200.0,Handbags
ORD002544,C0663,China,Elite,Department Store,Eyewear,Pilot,5,2024-08-29,1,478.91,Handbags
ORD002547,C0664,Korea,Elite,Boutique,Handbags,19 Bag,3,2023-01-20,2,7200.0,Jewellery
ORD002545,C0664,Korea,Elite,Boutique,Jewellery,Ultra Bracelet,1,2023-04-10,2,7200.0,Jewellery
ORD002549,C0664,Korea,Elite,Boutique,Jewellery,Comete Earrings,5,2023-10-30,1,2290.38,Jewellery
ORD002546,C0664,Korea,Elite,Online,Ready-to-Wear,Tailored Trousers,2,2024-07-08,1,1719.32,Jewellery
ORD002548,C0664,Korea,Elite,Boutique,Shoes,Sneakers,4,2024-10-08,1,744.71,Jewellery
ORD002551,C0665,China,New,Department Store,Shoes,Cap Toe Ballerina,2,2023-11-05,2,600.0,Accessories
ORD002550,C0665,China,New,Boutique,Accessories,Chain Belt,1,2024-03-08,3,600.0,Accessories
ORD002553,C0666,China,Regular,Department Store,Makeup,Rouge Coco Lipstick,2,2023-07-08,1,100.0,Accessories
ORD002552,C0666,China,Regular,Department Store,Accessories,Leather Gloves,1,2024-03-22,1,542.49,Accessories
ORD002555,C0666,China,Regular,Boutique,Handbags,Boy Bag Small,4,2024-07-08,1,2400.0,Accessories
ORD002554,C0666,China,Regular,Boutique,Fragrance,No.5 EDP 50ml,3,2024-10-25,1,179.65,Accessories
ORD002558,C0667,China,Regular,Department Store,Handbags,Classic Flap Medium,3,2023-02-27,1,2400.0,Fragrance
ORD002557,C0667,China,Regular,Department Store,Accessories,Pearl Earrings,2,2023-05-21,1,495.79,Fragrance
ORD002556,C0667,China,Regular,Boutique,Fragrance,Coco Mademoiselle 100ml,1,2023-08-26,1,289.68,Fragrance
ORD002560,C0667,China,Regular,Online,Handbags,Classic Flap Medium,5,2023-10-05,1,2400.0,Fragrance
ORD002559,C0667,China,Regular,Online,Jewellery,Coco Crush Ring,4,2024-04-28,3,2400.0,Fragrance
ORD002563,C0668,Macau,Elite,Boutique,Handbags,Deauville Tote,3,2023-03-28,1,3851.96,Ready-to-Wear
ORD002562,C0668,Macau,Elite,Boutique,Shoes,Ankle Boots,2,2023-05-24,4,6486.28,Ready-to-Wear
ORD002561,C0668,Macau,Elite,Department Store,Ready-to-Wear,Silk Blouse,1,2023-06-25,1,1160.44,Ready-to-Wear
ORD002565,C0668,Macau,Elite,Online,Handbags,22 Bag,5,2024-01-01,1,4916.81,Ready-to-Wear
ORD002564,C0668,Macau,Elite,Online,Shoes,Sneakers,4,2024-09-05,1,800.65,Ready-to-Wear
ORD002566,C0669,Singapore,New,Department Store,Eyewear,Square Acetate,1,2024-04-17,1,489.71,Eyewear
ORD002569,C0670,Vietnam,Regular,Online,Skincare,Sublimage Essence,3,2023-03-12,3,1509.18,Skincare
ORD002567,C0670,Vietnam,Regular,Boutique,Skincare,N1 de CHANEL Serum,1,2023-09-24,3,422.09,Skincare
ORD002568,C0670,Vietnam,Regular,Department Store,Fragrance,No.5 EDP 100ml,2,2024-05-15,1,257.95,Skincare
ORD002570,C0671,Hong Kong,New,Online,Gifting,Discovery Skincare Set,1,2024-04-30,2,577.48,Gifting
ORD002571,C0672,Macau,New,Department Store,Skincare,N1 de CHANEL Serum,1,2023-06-28,1,137.89,Skincare
ORD002575,C0673,China,Elite,Department Store,Jewellery,Coco Crush Bracelet,4,2023-10-13,1,3277.54,Ready-to-Wear
ORD002572,C0673,China,Elite,Online,Ready-to-Wear,Camellia Brooch Dress,1,2023-11-20,1,5388.45,Ready-to-Wear
ORD002573,C0673,China,Elite,Department Store,Handbags,Deauville Tote,2,2024-02-23,2,7200.0,Ready-to-Wear
ORD002574,C0673,China,Elite,Boutique,Ready-to-Wear,Camellia Brooch Dress,3,2024-06-08,1,5703.91,Ready-to-Wear
ORD002576,C0673,China,Elite,Department Store,Eyewear,Shield,5,2024-08-29,4,2139.39,Ready-to-Wear
ORD002578,C0674,Korea,Regular,Boutique,Fragrance,Coco Mademoiselle 100ml,2,2023-12-16,1,276.57,Eyewear
ORD002577,C0674,Korea,Regular,Online,Eyewear,Cat Eye,1,2024-09-11,2,1053.43,Eyewear
ORD002579,C0675,China,New,Boutique,Eyewear,Round Metal,1,2023-12-15,1,421.31,Eyewear
ORD002580,C0675,China,New,Online,Accessories,Chain Belt,2,2024-12-01,1,600.0,Eyewear
ORD002585,C0676,Vietnam,Regular,Online,Jewellery,Comete Earrings,5,2023-05-27,1,2400.0,Gifting
ORD002581,C0676,Vietnam,Regular,Online,Gifting,Holiday Collection,1,2023-06-24,1,460.63,Gifting
ORD002583,C0676,Vietnam,Regular,Online,Handbags,Boy Bag Small,3,2024-03-24,2,2400.0,Gifting
ORD002582,C0676,Vietnam,Regular,Online,Makeup,CC Cream,2,2024-06-13,1,100.0,Gifting
ORD002584,C0676,Vietnam,Regular,Boutique,Ready-to-Wear,Camellia Brooch Dress,4,2024-08-07,2,2400.0,Gifting
ORD002586,C0676,Vietnam,Regular,Department Store,Makeup,Les Beiges Foundation,6,2024-10-08,1,100.0,Gifting
ORD002587,C0677,Hong Kong,Elite,Boutique,Handbags,22 Bag,1,2023-03-25,3,7200.0,Handbags
ORD002589,C0677,Hong Kong,Elite,Online,Makeup,Mascara Volume,3,2023-06-13,1,400.0,Handbags
ORD002590,C0677,Hong Kong,Elite,Boutique,Fragrance,Chance Eau Tendre 100ml,4,2023-08-03,1,400.0,Handbags
ORD002588,C0677,Hong Kong,Elite,Boutique,Skincare,Sublimage Eye Cream,2,2023-09-26,2,660.02,Handbags
ORD002591,C0677,Hong Kong,Elite,Boutique,Jewellery,No.5 Necklace,5,2024-09-16,1,2297.96,Handbags
ORD002592,C0678,Australia,Regular,Department Store,Gifting,Holiday Collection,1,2023-01-24,1,468.76,Gifting
ORD002597,C0679,Korea,Elite,Boutique,Skincare,Sublimage Creme,5,2023-01-21,2,1187.9,Watches
ORD002594,C0679,Korea,Elite,Department Store,Ready-to-Wear,Little Black Dress,2,2024-01-15,1,4077.24,Watches
ORD002595,C0679,Korea,Elite,Online,Jewellery,Camellia Pendant,3,2024-01-18,1,1640.14,Watches
ORD002596,C0679,Korea,Elite,Online,Fragrance,Bleu de CHANEL 100ml,4,2024-04-20,1,400.0,Watches
ORD002598,C0679,Korea,Elite,Boutique,Accessories,CC Hair Clip,6,2024-06-29,1,400.0,Watches
ORD002593,C0679,Korea,Elite,Boutique,Watches,Mademoiselle Prive,1,2024-10-07,2,7200.0,Watches
ORD002600,C0680,Australia,Regular,Boutique,Home,Beige Candle,2,2023-04-14,1,114.73,Accessories
ORD002599,C0680,Australia,Regular,Department Store,Accessories,Camellia Brooch,1,2024-03-12,1,621.93,Accessories
ORD002601,C0681,Hong Kong,New,Online,Fragrance,No.5 EDP 50ml,1,2024-04-17,1,177.18,Fragrance
ORD002603,C0682,Korea,New,Boutique,Accessories,Chain Belt,2,2023-08-11,1,600.0,Makeup
ORD002602,C0682,Korea,New,Online,Makeup,Rouge Coco Lipstick,1,2024-05-23,2,100.25,Makeup
ORD002604,C0682,Korea,New,Department Store,Handbags,Classic Flap Medium,3,2024-09-25,1,600.0,Makeup
ORD002605,C0683,Hong Kong,New,Boutique,Skincare,N1 de CHANEL Serum,1,2023-04-03,3,432.84,Skincare
ORD002607,C0683,Hong Kong,New,Boutique,Skincare,N1 de CHANEL Serum,3,2023-04-29,1,138.37,Skincare
ORD002609,C0683,Hong Kong,New,Boutique,Gifting,No.5 Gift Set,5,2024-03-07,1,395.74,Skincare
ORD002608,C0683,Hong Kong,New,Online,Jewellery,Coco Crush Bracelet,4,2024-06-04,1,600.0,Skincare
ORD002610,C0683,Hong Kong,New,Boutique,Makeup,Rouge Coco Lipstick,6,2024-06-17,2,105.9,Skincare
ORD002606,C0683,Hong Kong,New,Boutique,Makeup,Les Beiges Foundation,2,2024-10-28,1,88.6,Skincare
ORD002615,C0684,Thailand,VIC,Boutique,Makeup,No.1 Lip Balm,5,2023-04-15,1,1000.0,Shoes
ORD002612,C0684,Thailand,VIC,Boutique,Jewellery,No.5 Necklace,2,2023-07-29,1,2272.21,Shoes
ORD002614,C0684,Thailand,VIC,Boutique,Skincare,Sublimage Creme,4,2023-08-08,1,1000.0,Shoes
ORD002617,C0684,Thailand,VIC,Department Store,Gifting,Festive Makeup Set,7,2023-09-24,1,1000.0,Shoes
ORD002619,C0684,Thailand,VIC,Online,Accessories,Chain Belt,9,2023-10-04,2,1838.95,Shoes
ORD002622,C0684,Thailand,VIC,Online,Fragrance,Coco Mademoiselle 100ml,12,2023-10-05,3,1000.0,Shoes
ORD002616,C0684,Thailand,VIC,Boutique,Fragrance,Chance Eau Tendre 100ml,6,2023-11-21,1,1000.0,Shoes
ORD002613,C0684,Thailand,VIC,Boutique,Fragrance,Coco Mademoiselle 100ml,3,2024-01-18,1,1000.0,Shoes
ORD002620,C0684,Thailand,VIC,Boutique,Jewellery,No.5 Necklace,10,2024-07-04,1,2148.49,Shoes
ORD002618,C0684,Thailand,VIC,Boutique,Skincare,Sublimage Eye Cream,8,2024-08-06,1,1000.0,Shoes
ORD002611,C0684,Thailand,VIC,Boutique,Shoes,Espadrilles,1,2024-09-30,1,1000.0,Shoes
ORD002621,C0684,Thailand,VIC,Online,Watches,Mademoiselle Prive,11,2024-10-19,4,30000.0,Shoes
ORD002625,C0685,Thailand,Elite,Boutique,Accessories,Camellia Brooch,3,2023-04-07,3,1942.23,Shoes
ORD002628,C0685,Thailand,Elite,Boutique,Eyewear,Square Acetate,6,2023-08-27,1,477.61,Shoes
ORD002627,C0685,Thailand,Elite,Department Store,Fragrance,Bleu de CHANEL 100ml,5,2023-09-28,1,400.0,Shoes
ORD002629,C0685,Thailand,Elite,Boutique,Skincare,Hydra Beauty Gel Creme,7,2023-10-02,2,400.0,Shoes
ORD002623,C0685,Thailand,Elite,Online,Shoes,Ankle Boots,1,2024-06-03,1,1640.63,Shoes
ORD002624,C0685,Thailand,Elite,Department Store,Handbags,22 Bag,2,2024-06-08,2,7200.0,Shoes
ORD002626,C0685,Thailand,Elite,Boutique,Shoes,Espadrilles,4,2024-06-08,1,654.68,Shoes
ORD002630,C0685,Thailand,Elite,Department Store,Accessories,Chain Belt,8,2024-12-22,1,914.99,Shoes
ORD002631,C0686,Hong Kong,Elite,Department Store,Jewellery,Ultra Bracelet,1,2023-03-02,2,7200.0,Jewellery
ORD002634,C0686,Hong Kong,Elite,Department Store,Handbags,Deauville Tote,4,2023-03-22,1,3615.32,Jewellery
ORD002632,C0686,Hong Kong,Elite,Boutique,Watches,Mademoiselle Prive,2,2023-05-28,1,7200.0,Jewellery
ORD002633,C0686,Hong Kong,Elite,Boutique,Accessories,Leather Gloves,3,2023-06-04,1,504.64,Jewellery
ORD002636,C0686,Hong Kong,Elite,Boutique,Jewellery,Comete Earrings,6,2023-07-17,1,2292.06,Jewellery
ORD002635,C0686,Hong Kong,Elite,Boutique,Accessories,CC Hair Clip,5,2024-12-11,1,400.0,Jewellery
ORD002638,C0687,Australia,New,Online,Fragrance,Coco Mademoiselle 100ml,2,2023-02-05,1,298.78,Makeup
ORD002637,C0687,Australia,New,Boutique,Makeup,Vitalumiere Aqua,1,2024-04-04,1,85.56,Makeup
ORD002639,C0688,Korea,Regular,Boutique,Makeup,Les Beiges Foundation,1,2024-01-05,3,266.2,Makeup
ORD002642,C0689,China,Regular,Online,Skincare,Hydra Beauty Gel Creme,3,2023-02-05,1,100.0,Makeup
ORD002641,C0689,China,Regular,Boutique,Fragrance,Chance Eau Tendre 100ml,2,2024-07-30,1,268.96,Makeup
ORD002640,C0689,China,Regular,Boutique,Makeup,Les Beiges Foundation,1,2024-09-11,1,100.0,Makeup
ORD002646,C0690,Hong Kong,Elite,Boutique,Makeup,Mascara Volume,4,2023-01-07,4,400.0,Shoes
ORD002648,C0690,Hong Kong,Elite,Department Store,Handbags,Deauville Tote,6,2023-01-16,1,3641.27,Shoes
ORD002644,C0690,Hong Kong,Elite,Online,Handbags,Coco Handle,2,2023-01-26,3,7200.0,Shoes
ORD002645,C0690,Hong Kong,Elite,Boutique,Skincare,Sublimage Creme,3,2023-04-25,1,650.55,Shoes
ORD002647,C0690,Hong Kong,Elite,Online,Shoes,Espadrilles,5,2023-11-05,1,655.81,Shoes
ORD002643,C0690,Hong Kong,Elite,Boutique,Shoes,Espadrilles,1,2024-04-28,1,679.7,Shoes
ORD002652,C0691,Hong Kong,New,Department Store,Accessories,Leather Gloves,4,2023-11-04,1,543.3,Gifting
ORD002651,C0691,Hong Kong,New,Online,Handbags,Classic Flap Small,3,2023-12-28,1,600.0,Gifting
ORD002650,C0691,Hong Kong,New,Online,Shoes,Two-tone Slingback,2,2024-04-30,1,600.0,Gifting
ORD002649,C0691,Hong Kong,New,Department Store,Gifting,Discovery Skincare Set,1,2024-11-11,1,274.54,Gifting
ORD002653,C0692,China,Regular,Boutique,Makeup,Vitalumiere Aqua,1,2024-07-07,1,100.0,Makeup
ORD002655,C0692,China,Regular,Online,Home,Paris-Deauville Candle,3,2024-07-07,1,180.65,Makeup
ORD002654,C0692,China,Regular,Department Store,Handbags,Coco Handle,2,2024-11-14,3,2400.0,Makeup
ORD002658,C0693,Australia,Elite,Boutique,Jewellery,No.5 Necklace,3,2023-01-25,1,2109.49,Handbags
ORD002657,C0693,Australia,Elite,Boutique,Watches,Mademoiselle Prive,2,2023-08-08,1,7200.0,Handbags
ORD002660,C0693,Australia,Elite,Department Store,Ready-to-Wear,Little Black Dress,5,2024-02-18,2,7200.0,Handbags
ORD002656,C0693,Australia,Elite,Boutique,Handbags,Deauville Tote,1,2024-03-14,3,7200.0,Handbags
ORD002659,C0693,Australia,Elite,Boutique,Watches,Mademoiselle Prive,4,2024-08-08,1,7200.0,Handbags
ORD002662,C0694,Thailand,Regular,Boutique,Makeup,Vitalumiere Aqua,2,2024-07-07,3,246.1,Skincare
ORD002663,C0694,Thailand,Regular,Department Store,Shoes,Slingback Pumps,3,2024-08-10,1,1061.28,Skincare
ORD002661,C0694,Thailand,Regular,Boutique,Skincare,Hydra Beauty Gel Creme,1,2024-10-02,1,100.0,Skincare
ORD002665,C0695,Australia,Regular,Boutique,Makeup,CC Cream,2,2023-01-15,2,148.23,Skincare
ORD002664,C0695,Australia,Regular,Online,Skincare,N1 de CHANEL Serum,1,2023-06-20,2,295.4,Skincare
ORD002668,C0696,Korea,Regular,Department Store,Watches,Boy.Friend,3,2023-04-03,1,2400.0,Accessories
ORD002667,C0696,Korea,Regular,Online,Jewellery,Coco Crush Ring,2,2023-09-03,1,1848.26,Accessories
ORD002666,C0696,Korea,Regular,Online,Accessories,Pearl Earrings,1,2024-01-21,1,490.29,Accessories
ORD002670,C0697,Macau,Regular,Online,Fragrance,Coco Mademoiselle 100ml,2,2024-04-12,2,593.15,Eyewear
ORD002671,C0697,Macau,Regular,Department Store,Skincare,Sublimage Creme,3,2024-09-24,1,622.69,Eyewear
ORD002669,C0697,Macau,Regular,Boutique,Eyewear,Square Acetate,1,2024-10-04,1,488.9,Eyewear
ORD002672,C0698,Thailand,Regular,Boutique,Makeup,Vitalumiere Aqua,1,2024-07-14,4,324.34,Makeup
ORD002673,C0699,Australia,New,Online,Fragrance,Coco Mademoiselle 100ml,1,2024-09-03,4,600.0,Fragrance
ORD002675,C0700,Macau,Regular,Online,Fragrance,No.5 EDP 50ml,2,2023-04-09,1,182.62,Gifting
ORD002674,C0700,Macau,Regular,Online,Gifting,Festive Makeup Set,1,2023-05-02,2,623.64,Gifting
ORD002676,C0701,Hong Kong,Regular,Department Store,Fragrance,Chance Eau Tendre 100ml,1,2023-05-25,3,794.53,Fragrance
ORD002677,C0701,Hong Kong,Regular,Department Store,Handbags,22 Bag,2,2023-07-13,1,2400.0,Fragrance
ORD002678,C0701,Hong Kong,Regular,Boutique,Accessories,Pearl Earrings,3,2023-10-12,3,1455.44,Fragrance
ORD002680,C0702,Singapore,New,Online,Fragrance,Coco Mademoiselle 100ml,2,2023-04-08,2,597.99,Gifting
ORD002679,C0702,Singapore,New,Online,Gifting,No.5 Gift Set,1,2024-12-21,1,377.78,Gifting
ORD002681,C0703,Macau,New,Boutique,Skincare,Le Lift Serum,1,2023-04-04,1,279.5,Skincare
ORD002682,C0703,Macau,New,Boutique,Handbags,Business Affinity,2,2024-04-02,1,600.0,Skincare
ORD002687,C0704,Korea,Elite,Online,Ready-to-Wear,Camellia Brooch Dress,5,2023-03-13,1,5330.02,Watches
ORD002685,C0704,Korea,Elite,Department Store,Jewellery,Coco Crush Ring,3,2023-08-16,1,1821.56,Watches
ORD002684,C0704,Korea,Elite,Department Store,Accessories,CC Hair Clip,2,2024-04-23,1,400.0,Watches
ORD002683,C0704,Korea,Elite,Department Store,Watches,Mademoiselle Prive,1,2024-05-27,1,7200.0,Watches
ORD002686,C0704,Korea,Elite,Boutique,Watches,Mademoiselle Prive,4,2024-07-27,1,7200.0,Watches
ORD002690,C0705,Singapore,Regular,Online,Gifting,Festive Makeup Set,3,2023-01-31,1,332.93,Skincare
ORD002688,C0705,Singapore,Regular,Boutique,Skincare,Sublimage Eye Cream,1,2023-04-28,1,343.45,Skincare
ORD002693,C0705,Singapore,Regular,Boutique,Jewellery,No.5 Necklace,6,2023-09-22,1,2129.09,Skincare
ORD002689,C0705,Singapore,Regular,Online,Fragrance,No.5 EDP 50ml,2,2023-09-28,1,180.4,Skincare
ORD002692,C0705,Singapore,Regular,Department Store,Handbags,19 Bag,5,2024-01-19,1,2400.0,Skincare
ORD002691,C0705,Singapore,Regular,Online,Skincare,Hydra Beauty Gel Creme,4,2024-10-04,1,100.0,Skincare
ORD002694,C0706,Macau,Regular,Boutique,Makeup,CC Cream,1,2023-08-13,1,100.0,Makeup
ORD002696,C0706,Macau,Regular,Online,Fragrance,No.5 EDP 100ml,3,2023-11-13,1,257.97,Makeup
ORD002695,C0706,Macau,Regular,Department Store,Skincare,Le Lift Serum,2,2024-09-28,2,597.32,Makeup
ORD002697,C0707,Hong Kong,Regular,Online,Fragrance,No.5 EDP 50ml,1,2023-06-23,1,172.83,Fragrance
ORD002699,C0707,Hong Kong,Regular,Boutique,Home,Porcelain Cup Set,3,2024-02-01,3,1304.85,Fragrance
ORD002698,C0707,Hong Kong,Regular,Online,Skincare,Le Lift Serum,2,2024-04-14,1,286.87,Fragrance
ORD002702,C0708,Hong Kong,VIC,Boutique,Ready-to-Wear,Little Black Dress,3,2023-06-13,1,4399.49,Jewellery
ORD002701,C0708,Hong Kong,VIC,Boutique,Handbags,Deauville Tote,2,2024-06-06,1,3787.49,Jewellery
ORD002703,C0708,Hong Kong,VIC,Boutique,Handbags,Deauville Tote,4,2024-06-06,4,14630.84,Jewellery
ORD002700,C0708,Hong Kong,VIC,Boutique,Jewellery,No.5 Necklace,1,2024-09-28,2,4359.86,Jewellery
ORD002704,C0709,China,New,Online,Fragrance,No.5 EDP 50ml,1,2023-08-03,1,178.55,Fragrance
ORD002705,C0710,Korea,Regular,Online,Eyewear,Shield,1,2023-06-06,1,541.0,Eyewear
ORD002706,C0710,Korea,Regular,Boutique,Fragrance,No.5 EDP 50ml,2,2023-09-16,1,185.14,Eyewear
ORD002707,C0710,Korea,Regular,Boutique,Skincare,N1 de CHANEL Serum,3,2024-02-14,2,297.73,Eyewear
ORD002712,C0711,Vietnam,Elite,Boutique,Makeup,Vitalumiere Aqua,5,2023-04-14,2,400.0,Handbags
ORD002709,C0711,Vietnam,Elite,Online,Jewellery,Camellia Pendant,2,2023-09-13,1,1628.35,Handbags
ORD002713,C0711,Vietnam,Elite,Boutique,Shoes,Sneakers,6,2023-10-13,1,796.24,Handbags
ORD002711,C0711,Vietnam,Elite,Department Store,Accessories,CC Hair Clip,4,2024-03-05,2,533.02,Handbags
ORD002708,C0711,Vietnam,Elite,Boutique,Handbags,Deauville Tote,1,2024-05-19,1,3640.52,Handbags
ORD002710,C0711,Vietnam,Elite,Boutique,Watches,Mademoiselle Prive,3,2024-05-27,2,7200.0,Handbags
ORD002717,C0712,Australia,Elite,Boutique,Shoes,Espadrilles,4,2023-03-24,1,708.49,Jewellery
ORD002718,C0712,Australia,Elite,Online,Ready-to-Wear,Little Black Dress,5,2023-04-30,1,4335.51,Jewellery
ORD002714,C0712,Australia,Elite,Boutique,Jewellery,Ultra Bracelet,1,2024-06-24,2,7200.0,Jewellery
ORD002716,C0712,Australia,Elite,Department Store,Handbags,Business Affinity,3,2024-12-16,1,4243.84,Jewellery
ORD002715,C0712,Australia,Elite,Boutique,Ready-to-Wear,Tailored Trousers,2,2024-12-31,4,6985.9,Jewellery
ORD002719,C0713,Korea,Regular,Boutique,Skincare,Sublimage Creme,1,2023-02-16,1,628.08,Skincare
ORD002720,C0713,Korea,Regular,Boutique,Accessories,CC Hair Clip,2,2023-06-09,1,287.04,Skincare
ORD002722,C0713,Korea,Regular,Boutique,Gifting,No.5 Gift Set,4,2024-01-09,1,377.63,Skincare
